Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
BRIGHTON,Brighton Water Pollution Control Plant,"100 COUNTY RD 64, BRIGHTON, ON K0K 1H0",BRIGHTON,Municipal Sewage,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,64.4,kg/d,mon avg,1,64.6,64.6,Action Plan Submitted,Voluntary Compliance Underway
BRIGHTON,Brighton Water Pollution Control Plant,"100 COUNTY RD 64, BRIGHTON, ON K0K 1H0",BRIGHTON,Municipal Sewage,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,14,mg/L,mon avg,1,17.4,17.4,Action Plan Submitted,Assessment Underway
BRIGHTON,Brighton Water Pollution Control Plant,"100 COUNTY RD 64, BRIGHTON, ON K0K 1H0",BRIGHTON,Municipal Sewage,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,14,mg/L,mon avg,1,14.8,14.8,Conducting Study,Assessment Underway
BRIGHTON,Brighton Water Pollution Control Plant,"100 COUNTY RD 64, BRIGHTON, ON K0K 1H0",BRIGHTON,Municipal Sewage,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,14,mg/L,mon avg,1,16,16,Conducting Study,Assessment Underway
BRIGHTON,Brighton Water Pollution Control Plant,"100 COUNTY RD 64, BRIGHTON, ON K0K 1H0",BRIGHTON,Municipal Sewage,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,14,mg/L,mon avg,1,23.8,23.8,New/Amended Approval,Assessment Underway
KINCARDINE,Bruce Energy Centre Sewage Treatment Plant,"Part 5, Plan 3R-7015
Lot Lake Range, 11 and 12, Concession 3
Municipality of Kincardine, County of Bruce",KINCARDINE,Municipal Sewage,Owen Sound District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,1,mg/L,mon avg,1,1.23,1.23,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
BURLEIGH FALLS INN & SUITES,Burleigh Falls Inn & Suites,"4791 HIGHWAY 28, NORTH KAWARTHA, ON K0L 2H0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/01/2023,03/31/2023,15,mg/L,mon avg,1,21.6,21.6,Action Plan Submitted,Assessment Underway
BURLEIGH FALLS INN & SUITES,Burleigh Falls Inn & Suites,"4791 HIGHWAY 28, NORTH KAWARTHA, ON K0L 2H0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/10/2023,03/08/2023,4,mg/L,/week,5,8,15,Action Plan Submitted,Assessment Underway
BURLEIGH FALLS INN & SUITES,Burleigh Falls Inn & Suites,"4791 HIGHWAY 28, NORTH KAWARTHA, ON K0L 2H0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/04/2023,01/04/2023,4,mg/L,/week,1,6.2,6.2,Resolved w/o Actions Required,Event Resolved
BURLEIGH FALLS INN & SUITES,Burleigh Falls Inn & Suites,"4791 HIGHWAY 28, NORTH KAWARTHA, ON K0L 2H0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,15,mg/L,mon avg,1,17.5,17.5,Action Plan Submitted,Voluntary Compliance Underway
BURLEIGH FALLS INN & SUITES,Burleigh Falls Inn & Suites,"4791 HIGHWAY 28, NORTH KAWARTHA, ON K0L 2H0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,07/31/2023,2,mg/L,/week,3,9,18.7,Action Plan Submitted,Voluntary Compliance Underway
BRANT COUNTY,Cainsville Lagoon,"30 SHAVER ST, CAINVILLE, BRANT COUNTY, ON N3T 5M1",BRANT COUNTY,Municipal Sewage,Guelph District Office,FLOW,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,250,m³/d,/day,1,261,261,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
UTILITIES KINGSTON,Cana Water Pollution Control Plant,"1756 CANA BLVD, KINGSTON, ON K7L 5H6",KINGSTON,Municipal Sewage,Kingston District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,0.2,mg/L,/mon,1,0.22,0.22,Operational Process Modified,Addressed w/o Intervention
CASSELMAN,Casselman Sewage Treatment Lagoons,"224 LAURIER ST, CASSELMAN, ON K0A 1M0",CASSELMAN,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,12,mg/L,/mon,1,15.8,15.8,Operational Process Modified,Voluntary Compliance Underway
The Corporation of the City of Kingston,Cataraqui Bay (Kingston West) Wastewater Treatment Plant,"409 FRONT RD, KINGSTON, ON K7M 5R8",KINGSTON,Municipal Sewage,Kingston District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,1,mg/L,/mon,1,1.07,1.07,Operational Process Modified,Addressed w/o Intervention
CEDAR RAIL FAMILY CAMPGROUND,Cedar Rail Family Campground,"15259 GREY BRUCE LINE, CHATSWORTH, ON N0G 1L0",CHATSWORTH,Miscellaneous Communal,Owen Sound District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,08/31/2023,10,mg/L,mon avg,1,10.3,10.3,Resolved w/o Actions Required,Addressed w/o Intervention
VEOLIA WATER CANADA INC.,Chalk River Water Pollution Control Plant,"35 BLIMKIE ST E, LAURENTIAN HILLS, ON K0J 1J0",LAURENTIAN HILLS,Municipal Sewage,Ottawa District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,200,CT/100mL,mon avg on a geo. mean density,1,201,201,Resolved w/o Actions Required,Addressed w/o Intervention
VEOLIA WATER CANADA INC.,Chalk River Water Pollution Control Plant,"35 BLIMKIE ST E, LAURENTIAN HILLS, ON K0J 1J0",LAURENTIAN HILLS,Municipal Sewage,Ottawa District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,2600,2600,Other,Voluntary Compliance Underway
VEOLIA WATER CANADA INC.,Chalk River Water Pollution Control Plant,"35 BLIMKIE ST E, LAURENTIAN HILLS, ON K0J 1J0",LAURENTIAN HILLS,Municipal Sewage,Ottawa District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,200,CT/100mL,mon avg on a geo. mean density,1,598,598,Resolved w/o Actions Required,Addressed w/o Intervention
VEOLIA WATER CANADA INC.,Chalk River Water Pollution Control Plant,"35 BLIMKIE ST E, LAURENTIAN HILLS, ON K0J 1J0",LAURENTIAN HILLS,Municipal Sewage,Ottawa District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,227,227,Resolved w/o Actions Required,Addressed w/o Intervention
VEOLIA WATER CANADA INC.,Chalk River Water Pollution Control Plant,"35 BLIMKIE ST E, LAURENTIAN HILLS, ON K0J 1J0",LAURENTIAN HILLS,Municipal Sewage,Ottawa District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,0.5,kg/d,/mon,2,1.08,1.08,Other,Voluntary Compliance Underway
VEOLIA WATER CANADA INC.,Chalk River Water Pollution Control Plant,"35 BLIMKIE ST E, LAURENTIAN HILLS, ON K0J 1J0",LAURENTIAN HILLS,Municipal Sewage,Ottawa District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,1,mg/L,/mon,1,1.77,1.77,Other,Voluntary Compliance Underway
VEOLIA WATER CANADA INC.,Chalk River Water Pollution Control Plant,"35 BLIMKIE ST E, LAURENTIAN HILLS, ON K0J 1J0",LAURENTIAN HILLS,Municipal Sewage,Ottawa District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,1,mg/L,mon avg,1,1.13,1.13,Resolved w/o Actions Required,Addressed w/o Intervention
GREATER SUDBURY,Chelmsford Water Pollution Control Plant,"300 LAURETTE ST, GREATER SUDBURY, ON P0M 1L0",GREATER SUDBURY,Municipal Sewage,Sudbury District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,10/31/2023,7,mg/L,seasonal avg,1,9.23,9.23,Resolved w/o Actions Required,Addressed w/o Intervention
GREATER SUDBURY,Chelmsford Water Pollution Control Plant,"300 LAURETTE ST, GREATER SUDBURY, ON P0M 1L0",GREATER SUDBURY,Municipal Sewage,Sudbury District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,10/31/2023,14.2,kg/d,seasonal avg,1,14.26,14.26,Operational Process Modified,Event Resolved
GREATER SUDBURY,Chelmsford Water Pollution Control Plant,"300 LAURETTE ST, GREATER SUDBURY, ON P0M 1L0",GREATER SUDBURY,Municipal Sewage,Sudbury District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,10/31/2023,2,mg/L,seasonal avg,1,3.7,3.7,Resolved w/o Actions Required,Addressed w/o Intervention
GREATER SUDBURY,Chelmsford Water Pollution Control Plant,"300 LAURETTE ST, GREATER SUDBURY, ON P0M 1L0",GREATER SUDBURY,Municipal Sewage,Sudbury District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,0.3,mg/L,mon avg,1,0.41,0.41,Resolved w/o Actions Required,Addressed w/o Intervention
ARRAN-ELDERSLIE,Chesley Lagoon,"230 4TH ST SW, ARRAN-ELDERSLIE, ON N0G 1L0",ARRAN-ELDERSLIE,Municipal Sewage,Owen Sound District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/31/2023,07/01/2023,3,mg/L,mon avg,1,3.73,3.73,Operational Process Modified,Other Action Taken
ARRAN-ELDERSLIE,Chesley Lagoon,"230 4TH ST SW, ARRAN-ELDERSLIE, ON N0G 1L0",ARRAN-ELDERSLIE,Municipal Sewage,Owen Sound District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,2,mg/L,mon avg,1,4.91,4.91,Operational Process Modified,Addressed w/o Intervention
ARRAN-ELDERSLIE,Chesley Lagoon,"230 4TH ST SW, ARRAN-ELDERSLIE, ON N0G 1L0",ARRAN-ELDERSLIE,Municipal Sewage,Owen Sound District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,3,mg/L,mon avg,1,3.92,3.92,Operational Process Modified,Addressed w/o Intervention
NORTH DUNDAS,Chesterville Lagoon,"LOT:20, CONCESSION:4, GEOTOWNSHIP:WINCHESTER, NORTH DUNDAS, ON ",NORTH DUNDAS,Municipal Sewage,Cornwall Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,1.66,kg/d,/annum,1,3.25,3.25,Other,Addressed w/o Intervention
EAST HAWKESBURY,Chute A Blondeau Water Pollution Control Plant,"LOT:18, CONCESSION:1, GEOTOWNSHIP:EAST HAWKESBURY, EAST HAWKESBURY, ON ",EAST HAWKESBURY,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,4.2,mg/L,/mon,1,8.1,8.1,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
EAST HAWKESBURY,Chute A Blondeau Water Pollution Control Plant,"LOT:18, CONCESSION:1, GEOTOWNSHIP:EAST HAWKESBURY, EAST HAWKESBURY, ON ",EAST HAWKESBURY,Municipal Sewage,Cornwall Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,1,mg/L,mon avg,1,1.2,1.2,Operational Process Modified,Addressed w/o Intervention
EAST HAWKESBURY,Chute A Blondeau Water Pollution Control Plant,"LOT:18, CONCESSION:1, GEOTOWNSHIP:EAST HAWKESBURY, EAST HAWKESBURY, ON ",EAST HAWKESBURY,Municipal Sewage,Cornwall Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,1,mg/L,/mon,1,1.2,1.2,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
MINTO,Clifford Sewage Treatment Plant,"43 JAMES ST E, MINTO, ON N0G 1M0",MINTO,Municipal Sewage,Guelph District Office,FLOW,Approval/Permit Non-Compliance,12/02/2023,12/03/2023,734,m³/d,/day,1,808,808,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
COBBLE BEACH GOLF LINKS,Cobble Beach Wastewater Treatment Plant,"LOT:30,31, CONCESSION:3, GEOTOWNSHIP:SARAWAK, GEORGIAN BLUFFS, ON ",GEORGIAN BLUFFS,Miscellaneous Communal,Owen Sound District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/06/2023,04/06/2023,20,mg/L,Mon Avg,1,26,26,Equipment Modified - Repaired - Replaced or Re-calibrated,Other Action Taken
WHITEWATER REGION,Cobden Water Pollution Control Plant,"1 ASTROLABE RD, WHITEWATER REGION, ON K0J 1K0",WHITEWATER REGION,Municipal Sewage,Ottawa District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,3,mg/L,mon avg,1,3.23,3.23,Operational Process Modified,Addressed w/o Intervention
KAWARTHA LAKES,Coboconk Lagoon,"6688 HIGHWAY 35, COBOCONK, KAWARTHA LAKES, ON K0M 1K0",KAWARTHA LAKES,Municipal Sewage,Peterborough District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,316,316,Other,Addressed w/o Intervention
KAWARTHA LAKES,Coboconk Lagoon,"6688 HIGHWAY 35, COBOCONK, KAWARTHA LAKES, ON K0M 1K0",KAWARTHA LAKES,Municipal Sewage,Peterborough District Office,HYDROGEN SULPHIDE,Approval/Permit Non-Compliance,03/29/2023,03/29/2023,0.1,mg/L,any,1,0.12,0.12,Other,Addressed w/o Intervention
ESSEX,Colchester South Lagoon,"125 CORNWALL BEACH, COLCHESTER, ESSEX COUNTY, ON N0R 1G0",ESSEX COUNTY,Municipal Sewage,Windsor Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,08/31/2023,30,mg/L,mon avg,1,33.8,33.8,Resolved w/o Actions Required,Addressed w/o Intervention
DURHAM REGION,Corbett Creek Water Pollution Control Plant,"2400 FORBES ST, WHITBY, ON L1N 8M3",WHITBY,Municipal Sewage,York Durham District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,200,CT/100mL,mon avg on a geo. mean density,1,628,628,Operational Process Modified,Voluntary Compliance Underway
DURHAM REGION,Corbett Creek Water Pollution Control Plant,"2400 FORBES ST, WHITBY, ON L1N 8M3",WHITBY,Municipal Sewage,York Durham District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,287,287,Additional Monitoring Underway,Voluntary Compliance Underway
DURHAM REGION,Corbett Creek Water Pollution Control Plant,"2400 FORBES ST, WHITBY, ON L1N 8M3",WHITBY,Municipal Sewage,York Durham District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,273,273,Operational Process Modified,Voluntary Compliance Underway
DURHAM REGION,Corbett Creek Water Pollution Control Plant,"2400 FORBES ST, WHITBY, ON L1N 8M3",WHITBY,Municipal Sewage,York Durham District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,1,mg/L,/30 days,1,1.34,1.34,Operational Process Modified,Voluntary Compliance Underway
DURHAM REGION,Corbett Creek Water Pollution Control Plant,"2400 FORBES ST, WHITBY, ON L1N 8M3",WHITBY,Municipal Sewage,York Durham District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,25,mg/L,/30 days,1,32.5,32.5,Operational Process Modified,Voluntary Compliance Underway
DURHAM REGION,Corbett Creek Water Pollution Control Plant,"2400 FORBES ST, WHITBY, ON L1N 8M3",WHITBY,Municipal Sewage,York Durham District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/01/2023,12/31/2023,25,mg/L,mon avg,1,45.9,45.9,Operational Process Modified,Voluntary Compliance Underway
DURHAM REGION,Corbett Creek Water Pollution Control Plant,"2400 FORBES ST, WHITBY, ON L1N 8M3",WHITBY,Municipal Sewage,York Durham District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,1,mg/L,mon avg,1,1.85,1.85,Operational Process Modified,Voluntary Compliance Underway
KINGSVILLE,Cottam Lagoon,"168 BELLE RIVER RD, COTTAM, KINGSVILLE, ON N0R 1B0",KINGSVILLE,Municipal Sewage,Windsor Area Office,DISSOLVED OXYGEN,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,5,mg/L,mon avg,1,4.2,4.2,Operational Process Modified,Event Resolved
KINGSVILLE,Cottam Lagoon,"168 BELLE RIVER RD, COTTAM, KINGSVILLE, ON N0R 1B0",KINGSVILLE,Municipal Sewage,Windsor Area Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,453,453,Operational Process Modified,Event Resolved
COUNTRY GARDENS RV PARK LTD.,Country Gardens RV Park LTD.,"1335 WITMER RD, WILMOT, ON N0B 2H0",WILMOT,Miscellaneous Communal,Guelph District Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,10,mg/L,/mon,1,59.35,59.35,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway
COUNTRY GARDENS RV PARK LTD.,Country Gardens RV Park LTD.,"1335 WITMER RD, WILMOT, ON N0B 2H0",WILMOT,Miscellaneous Communal,Guelph District Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,10,mg/L,/mon,1,59.35,59.35,None Required,Assessment Underway
CLEARVIEW,Creemore Water Pollution Control Plant,"83 MARY ST, CREEMORE, CLEARVIEW, ON L0M 1G0",CLEARVIEW,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,2,mg/L,mon avg,1,5.3,5.3,Additional Monitoring Underway,Addressed w/o Intervention
B&D LOVE INC.,Dog Tales Rescue and Sanctuary,"1405 19TH SIDE RD, KING CITY, KING, ON L7B 1K5",KING CITY,Miscellaneous Communal,York Durham District Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,10,mg/L,/30 days,1,33.2,33.2,Additional Monitoring Underway,Other Action Taken
B&D LOVE INC.,Dog Tales Rescue and Sanctuary,"1405 19TH SIDE RD, KING CITY, KING, ON L7B 1K5",KING CITY,Miscellaneous Communal,York Durham District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,10,mg/L,/30 days,1,12,12,Additional Monitoring Underway,Other Action Taken
B&D LOVE INC.,Dog Tales Rescue and Sanctuary,"1405 19TH SIDE RD, KING CITY, KING, ON L7B 1K5",KING CITY,Miscellaneous Communal,York Durham District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,10,mg/L,/30 days,1,14,14,Additional Monitoring Underway,Other Action Taken
THAMES CENTRE,Dorchester Sewage Treatment Plant,"4835 HAMILTON RD, DORCHESTER, THAMES CENTRE, ON N0L 1G6",Thames Centre,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,3,mg/L,mon avg,1,17.6,17.6,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
THAMES CENTRE,Dorchester Sewage Treatment Plant,"4835 HAMILTON RD, DORCHESTER, THAMES CENTRE, ON N0L 1G6",Thames Centre,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,3.6,kg/d,mon avg,1,5.4,5.4,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
2820853 ONTARIO INC.,Double Diamond Acres,"621 MERSEA ROAD 11, LEAMINGTON, ON N0P 2J0",Leamington,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,11/30/2023,0.3,mg/L,rolling avg,4,0.4,1,Operational Process Modified,Addressed w/o Intervention
2820853 ONTARIO INC.,Double Diamond Acres,"621 MERSEA ROAD 11, LEAMINGTON, ON N0P 2J0",Leamington,Miscellaneous Communal,Windsor Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,10/31/2023,2,mg/L,rolling avg,2,2.9,4,Operational Process Modified,Addressed w/o Intervention
2492309 ONTARIO LIMITED,Double Diamond Farms,"607 MERSEA RD 8, LEAMINGTON, ON ",Leamington,Miscellaneous Communal,Windsor Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,06/30/2023,2,mg/L,rolling avg,2,4.2,4.6,Operational Process Modified,Addressed w/o Intervention
2492309 ONTARIO LIMITED,Double Diamond Farms,"607 MERSEA RD 8, LEAMINGTON, ON ",Leamington,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/01/2023,12/31/2023,0.3,mg/L,rolling avg,7,0.5,1.5,Operational Process Modified,Addressed w/o Intervention
2492309 ONTARIO LIMITED,Double Diamond Farms,"607 MERSEA RD 8, LEAMINGTON, ON ",Leamington,Miscellaneous Communal,Windsor Area Office,PH - LOW,Approval/Permit Non-Compliance,06/01/2023,11/30/2023,6,pH,/week,8,3.4,4.4,Operational Process Modified,Addressed w/o Intervention
MAPLETON,Drayton Lagoon,"7101 SIDEROAD 15, MAPLETON, ON N0G 1P0",MAPLETON,Municipal Sewage,Guelph District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,5,mg/L,mon avg,1,6.87,6.87,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
OXFORD COUNTY,Drumbo Wastewater Treatment Plant,"93 PETERSON ST, BLANDFORD-BLENHEIM, ON N0J 1G0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,2.7,mg/L,/mon,1,3.7,3.7,Operational Process Modified,Voluntary Compliance Underway
OXFORD COUNTY,Drumbo Wastewater Treatment Plant,"93 PETERSON ST, BLANDFORD-BLENHEIM, ON N0J 1G0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,9.3,mg/L,/mon,1,9.8,9.8,Operational Process Modified,Voluntary Compliance Underway
OXFORD COUNTY,Drumbo Wastewater Treatment Plant,"93 PETERSON ST, BLANDFORD-BLENHEIM, ON N0J 1G0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,1.36,kg/d,/mon,1,1.44,1.44,Operational Process Modified,Voluntary Compliance Underway
OXFORD COUNTY,Drumbo Wastewater Treatment Plant,"93 PETERSON ST, BLANDFORD-BLENHEIM, ON N0J 1G0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,0.8,kg/d,/mon,1,1.59,1.59,Operational Process Modified,Voluntary Compliance Underway
OXFORD COUNTY,Drumbo Wastewater Treatment Plant,"93 PETERSON ST, BLANDFORD-BLENHEIM, ON N0J 1G0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,2.7,mg/L,/mon,1,5.78,5.78,Operational Process Modified,Voluntary Compliance Underway
OXFORD COUNTY,Drumbo Wastewater Treatment Plant,"93 PETERSON ST, BLANDFORD-BLENHEIM, ON N0J 1G0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,2.7,mg/L,/mon,1,8.15,8.15,Operational Process Modified,Voluntary Compliance Underway
OXFORD COUNTY,Drumbo Wastewater Treatment Plant,"93 PETERSON ST, BLANDFORD-BLENHEIM, ON N0J 1G0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/01/2023,06/30/2023,9.3,mg/L,/mon,1,15,15,Operational Process Modified,Voluntary Compliance Underway
